State,County,Start_Lat,Start_Lng,count,State_Name
PA,Centre,40.820934,-78.01289799999999,1153,Pennsylvania
PA,Chester,39.98311,-75.82388,4100,Pennsylvania
PA,Clarion,41.108307,-79.48975300000001,163,Pennsylvania
PA,Clearfield,41.103252000000005,-78.184152,1015,Pennsylvania
PA,Clinton,41.082027,-77.55519100000001,302,Pennsylvania
PA,Columbia,41.03519,-76.337953,378,Pennsylvania
PA,Crawford,41.665264,-79.97479200000001,69,Pennsylvania
PA,Cumberland,40.274525,-77.001129,1484,Pennsylvania
PA,Dauphin,40.285888,-76.821141,1891,Pennsylvania
PA,Delaware,39.841164,-75.404449,2560,Pennsylvania
PA,Elk,41.448582,-78.59832800000001,189,Pennsylvania
PA,Erie,41.944199,-80.28537800000001,312,Pennsylvania
PA,Fayette,40.004441,-79.761602,133,Pennsylvania
PA,Forest,41.39544,-79.36831,9,Pennsylvania
PA,Franklin,39.748470000000005,-77.56276700000001,500,Pennsylvania
PA,Fulton,39.988331,-78.0392,222,Pennsylvania
PA,Greene,39.728161,-80.059787,109,Pennsylvania
PA,Harford,39.721218,-76.414825,1,Pennsylvania
PA,Huntingdon,40.221153,-78.211862,236,Pennsylvania
PA,Indiana,40.864892,-79.020586,121,Pennsylvania
PA,Jefferson,41.13888,-78.96308,98,Pennsylvania
PA,Juniata,40.644755,-77.293184,174,Pennsylvania
PA,Lackawanna,41.569647,-75.651972,310,Pennsylvania
PA,Lancaster,40.196327,-76.108688,8933,Pennsylvania
PA,Lawrence,41.114819,-80.250648,174,Pennsylvania
PA,Lebanon,40.355076,-76.379272,798,Pennsylvania
PA,Lehigh,40.64525,-75.42576,1628,Pennsylvania
PA,Luzerne,41.202751,-75.90479300000001,455,Pennsylvania
PA,Lycoming,41.2194,-76.93544,902,Pennsylvania
PA,McKean,41.82402,-78.35730699999999,226,Pennsylvania
PA,Mckean,41.80276,-78.69795,16,Pennsylvania
PA,Mercer,41.187807,-80.149019,191,Pennsylvania
PA,Mifflin,40.618783,-77.57754200000001,283,Pennsylvania
PA,Monroe,40.998074,-75.269669,580,Pennsylvania
PA,Montgomery,40.070331,-75.151593,24809,Pennsylvania
PA,Montour,40.981292,-76.627003,165,Pennsylvania
PA,Northampton,40.59617,-75.33734,966,Pennsylvania
PA,Northumberland,40.834728000000005,-76.810249,547,Pennsylvania
PA,Perry,40.476154,-77.039898,173,Pennsylvania
PA,Philadelphia,39.976933,-75.198631,7325,Pennsylvania
PA,Pike,41.338398,-74.83712,151,Pennsylvania
PA,Potter,41.836191,-77.899857,77,Pennsylvania
PA,Schuylkill,40.546829,-76.384872,256,Pennsylvania
PA,Snyder,40.845533,-76.823198,259,Pennsylvania
PA,Somerset,40.271984,-78.917773,567,Pennsylvania
PA,Sullivan,41.344649,-76.564841,38,Pennsylvania
PA,Susquehanna,41.80584,-75.93914000000001,119,Pennsylvania
PA,Tioga,41.800171,-77.105614,237,Pennsylvania
PA,Union,40.9884,-76.877342,281,Pennsylvania
PA,Venango,41.422451,-79.701851,75,Pennsylvania
PA,Warren,41.938419,-79.581849,35,Pennsylvania
PA,Washington,40.167118,-80.08560200000001,633,Pennsylvania
PA,Wayne,41.35416,-75.37998,22,Pennsylvania
PA,Westmoreland,40.284412,-79.39363,1698,Pennsylvania
PA,Wyoming,41.548321,-75.822029,9,Pennsylvania
PA,York,39.966751,-76.705742,7712,Pennsylvania
RI,Bristol,41.75445,-71.2711,19,Rhode Island
RI,Kent,41.66721,-71.500519,1259,Rhode Island
RI,Newport,41.491039,-71.31452900000001,65,Rhode Island
RI,Providence,41.82506,-71.43027,6656,Rhode Island
RI,Washington,41.522653000000005,-71.463421,315,Rhode Island
SC,Abbeville,34.203438,-82.389893,334,South Carolina
SC,Aiken,33.544922,-81.677643,3052,South Carolina
SC,Allendale,33.069858,-81.424109,76,South Carolina
SC,Anderson,34.693901000000004,-82.733963,7340,South Carolina
SC,Bamberg,33.127445,-80.955156,157,South Carolina
SC,Barnwell,33.308902,-81.261321,195,South Carolina
SC,Beaufort,32.438107,-80.68588299999999,1440,South Carolina
SC,Berkeley,32.99705,-80.09215,4129,South Carolina
SC,Calhoun,33.67654,-80.91699200000001,687,South Carolina
SC,Charleston,32.87109,-80.010628,3650,South Carolina
SC,Cherokee,35.130516,-81.742851,1588,South Carolina
SC,Chester,34.618034,-81.068947,722,South Carolina
SC,Chesterfield,34.516239,-80.326561,488,South Carolina
SC,Clarendon,33.903111,-80.02131700000001,719,South Carolina
SC,Colleton,32.750645,-80.828445,1500,South Carolina
SC,Darlington,34.203976000000004,-79.913177,1256,South Carolina
SC,Dillon,34.468552,-79.489738,811,South Carolina
SC,Dorchester,32.961824,-80.15571700000001,2671,South Carolina
SC,Edgefield,33.742851,-81.867317,330,South Carolina
SC,Fairfield,34.27515,-80.85185200000001,653,South Carolina
SC,Florence,34.230522,-79.798828,3754,South Carolina
SC,Georgetown,33.431629,-79.142303,943,South Carolina
SC,Greenville,34.808868,-82.26915699999999,19399,South Carolina
SC,Greenwood,34.21088,-82.115158,1442,South Carolina
SC,Hampton,32.715454,-81.235199,228,South Carolina
SC,Horry,33.82687,-79.055367,7246,South Carolina
SC,Jasper,32.3116,-80.979507,1020,South Carolina
SC,Kershaw,34.23275,-80.668274,1549,South Carolina
SC,Lancaster,34.774818,-80.790314,1360,South Carolina
SC,Laurens,34.424961,-81.981148,1791,South Carolina
SC,Lee,34.186409000000005,-80.211472,589,South Carolina
SC,Lexington,33.95966,-81.22747,8219,South Carolina
SC,Marion,34.225559000000004,-79.209601,428,South Carolina
SC,Marlboro,34.636608,-79.699898,456,South Carolina
SC,McCormick,33.949379,-82.372297,114,South Carolina
SC,Mccormick,33.921124,-82.115593,25,South Carolina
SC,Newberry,34.331055,-81.609154,1113,South Carolina
SC,Oconee,34.666931,-82.941742,1844,South Carolina
SC,Orangeburg,33.394573,-80.64431,2873,South Carolina
SC,Pickens,34.89888,-82.78407299999999,2111,South Carolina
SC,Richland,33.994858,-80.958282,13325,South Carolina
SC,Saluda,33.981953000000004,-81.808998,326,South Carolina
SC,Spartanburg,35.094120000000004,-81.854828,12684,South Carolina
SC,Sumter,33.805679,-80.358795,1501,South Carolina
SC,Union,34.681049,-81.691887,368,South Carolina
SC,Williamsburg,33.790775,-79.790749,413,South Carolina
SC,York,35.11739,-81.306679,3543,South Carolina
SD,Aurora,43.711449,-98.48822,2,South Dakota
SD,Beadle,44.370595,-98.229414,10,South Dakota
SD,Bon Homme,42.859611,-97.898401,1,South Dakota
SD,Brookings,44.42715,-96.7547,3,South Dakota
SD,Butte,44.71952,-103.42558,2,South Dakota
SD,Charles Mix,43.250441,-98.702539,9,South Dakota
SD,Davison,43.718683,-98.033925,3,South Dakota
SD,Gregory,43.03155,-98.90304,1,South Dakota
SD,Hanson,43.69483,-97.95223,1,South Dakota
SD,Hutchinson,43.390648,-97.98868,7,South Dakota
SD,Jackson,43.83625,-101.65565,2,South Dakota
SD,Jones,43.88756,-100.88398,1,South Dakota
SD,Kingsbury,44.368494,-97.72031,2,South Dakota
SD,Lake,44.008914,-97.105582,3,South Dakota
SD,Lincoln,43.500362,-96.751595,12,South Dakota
SD,Lyman,43.913002,-100.313156,2,South Dakota
SD,McCook,43.66521,-97.59392,3,South Dakota
SD,Meade,44.295840000000005,-103.43204,1,South Dakota
SD,Mellette,43.532403,-100.733609,1,South Dakota
SD,Minnehaha,43.503944,-96.791912,130,South Dakota
SD,Oglala Lakota,43.04657,-102.21911,1,South Dakota
SD,Pennington,44.10617,-102.6334,15,South Dakota
SD,Perkins,45.93493,-102.15942,1,South Dakota
SD,Turner,43.25717,-97.08218,1,South Dakota
SD,Union,42.60318,-96.57408,2,South Dakota
SD,Walworth,45.52173,-100.04134,1,South Dakota
TN,Anderson,36.022388,-84.158348,78,Tennessee
TN,Bedford,35.609341,-86.43498199999999,13,Tennessee
TN,Benton,35.870385,-88.01270699999999,33,Tennessee
TN,Bledsoe,35.573505,-85.154675,19,Tennessee
TN,Blount,35.838718,-83.984436,80,Tennessee
TN,Bradley,35.152077,-84.94706,234,Tennessee
TN,Campbell,36.537561,-84.162749,170,Tennessee
TN,Cannon,35.774731,-86.052437,6,Tennessee
TN,Carroll,35.819019,-88.25228100000001,13,Tennessee
TN,Carter,36.20358,-82.090283,36,Tennessee
TN,Cheatham,36.10764,-87.06778,134,Tennessee
TN,Chester,35.439107,-88.641322,4,Tennessee
TN,Claiborne,36.599705,-83.655975,14,Tennessee
TN,Clay,36.593002,-85.595201,5,Tennessee
TN,Cocke,35.952778,-83.138421,113,Tennessee
TN,Coffee,35.625473,-86.243188,145,Tennessee
TN,Crockett,35.844475,-89.191849,10,Tennessee
TN,Cumberland,35.98485,-85.01699,155,Tennessee
TN,Davidson,36.171581,-86.869011,33058,Tennessee
TN,DeKalb,36.01361,-86.00366,5,Tennessee
TN,Decatur,35.81921,-88.155838,18,Tennessee
TN,Dickson,36.09942,-87.29638,128,Tennessee
TN,Dyer,35.969722999999995,-89.352631,21,Tennessee
TN,Fayette,35.390471999999995,-89.415031,73,Tennessee
TN,Fentress,36.27877,-84.981803,6,Tennessee
TN,Franklin,35.205727,-86.080566,36,Tennessee
TN,Gibson,36.034398,-88.813475,1,Tennessee
TN,Giles,35.126339,-87.042839,65,Tennessee
TN,Grainger,36.35273,-83.40605,11,Tennessee
TN,Greene,36.358673,-82.699387,90,Tennessee
TN,Grundy,35.264645,-85.883484,52,Tennessee
TN,Hamblen,36.151516,-83.244864,40,Tennessee
TN,Hamilton,35.059368,-85.131248,5924,Tennessee
TN,Hancock,36.557243,-83.038834,2,Tennessee
TN,Hardeman,35.050971999999994,-89.110017,4,Tennessee
TN,Hardin,35.222401,-88.31472,2,Tennessee
TN,Hawkins,36.46663,-82.908333,30,Tennessee
TN,Haywood,35.438782,-89.336792,47,Tennessee
TN,Henderson,35.78913,-88.39173000000001,17,Tennessee
TN,Henry,36.298721,-88.32605,3,Tennessee
TN,Hickman,35.89305,-87.64397,83,Tennessee
TN,Houston,36.254024,-87.691354,6,Tennessee
TN,Humphreys,35.881787,-87.82799999999999,54,Tennessee
TN,Jackson,36.258014,-85.611363,6,Tennessee
TN,Jefferson,36.108967,-83.33659399999999,142,Tennessee
TN,Johnson,36.488297,-81.84616899999999,6,Tennessee
TN,Knox,35.921349,-84.064949,1997,Tennessee
TN,Lauderdale,35.717620000000004,-89.564887,3,Tennessee
TN,Lawrence,35.07935,-87.445389,26,Tennessee
TN,Lewis,35.570744,-87.551624,4,Tennessee
TN,Lincoln,34.99192,-86.834221,13,Tennessee
TN,Loudon,35.86773,-84.2557,152,Tennessee
TN,Macon,36.5314,-86.007807,8,Tennessee
TN,Madison,35.657276,-88.873024,97,Tennessee
TN,Marion,35.024508000000004,-85.556077,269,Tennessee
TN,Marshall,35.448837,-86.883659,36,Tennessee
TN,Maury,35.73598,-86.88671,70,Tennessee
TN,McMinn,35.472904,-84.642122,118,Tennessee
TN,Mcminn,35.391454,-84.718536,1,Tennessee
TN,Meigs,35.387229999999995,-84.903954,11,Tennessee
TN,Monroe,35.626081,-84.27363100000001,29,Tennessee
TN,Montgomery,36.528779,-87.225297,163,Tennessee
TN,Moore,35.339379,-86.372958,1,Tennessee
TN,Morgan,36.042633,-84.434139,4,Tennessee
TN,Obion,36.205709000000006,-89.21015,11,Tennessee
TN,Overton,36.439648,-85.265316,6,Tennessee
TN,Perry,35.764574,-87.784667,5,Tennessee
TN,Pickett,36.578373,-85.136748,3,Tennessee
TN,Polk,35.095098,-84.728186,11,Tennessee
TN,Putnam,36.13887,-85.789001,194,Tennessee
TN,Rhea,35.500519,-85.012589,19,Tennessee
TN,Roane,35.899107,-84.55251,176,Tennessee
TN,Robertson,36.499809,-86.666641,273,Tennessee
TN,Rutherford,35.830463,-86.416885,644,Tennessee
TN,Scott,36.578381,-84.440687,11,Tennessee
TN,Sequatchie,35.491440000000004,-85.47119,20,Tennessee
TN,Sevier,35.985964,-83.64858199999999,125,Tennessee
TN,Shelby,35.07973,-90.06555,6779,Tennessee
TN,Smith,36.175671,-86.01660799999999,50,Tennessee
TN,Stewart,36.477556,-87.906111,1,Tennessee
TN,Sullivan,36.5655,-82.45368,138,Tennessee
TN,Sumner,36.397691,-86.333445,208,Tennessee
TN,Tipton,35.56322,-89.49746999999999,11,Tennessee
TN,Trousdale,36.333591,-86.171494,5,Tennessee
TN,Unicoi,36.00873,-82.54441,32,Tennessee
TN,Union,36.2046,-83.87595999999999,19,Tennessee
TN,Van Buren,35.550005,-85.470073,1,Tennessee
TN,Warren,35.738409000000004,-85.785321,9,Tennessee
TN,Washington,36.357998,-82.38404799999999,1521,Tennessee
TN,Wayne,35.08137,-87.71645,5,Tennessee
TN,Weakley,36.34837,-88.874573,10,Tennessee
TN,White,35.941429,-85.361577,10,Tennessee
TN,Williamson,35.863490000000006,-86.83168,741,Tennessee
TN,Wilson,36.1825,-86.29599,263,Tennessee
TX,Anderson,31.869899,-95.478472,7,Texas
TX,Andrews,32.406619,-102.574939,3,Texas
TX,Angelina,31.27811,-94.577778,54,Texas
TX,Archer,33.781987,-98.794981,5,Texas
TX,Armstrong,35.115089000000005,-101.370071,5,Texas
TX,Atascosa,28.72723,-98.28685,24,Texas
TX,Austin,29.775686,-96.11747,26,Texas
TX,Bailey,34.255755,-102.772825,2,Texas
TX,Bandera,29.72014,-98.913513,1,Texas
TX,Bastrop,30.100497,-97.277292,83,Texas
TX,Baylor,33.528017,-99.374867,3,Texas
TX,Bee,28.401155,-97.750092,2,Texas
TX,Bell,31.22715,-97.292084,185,Texas
TX,Bexar,29.378901000000003,-98.403954,15991,Texas
TX,Blanco,30.197175,-98.338327,16,Texas
TX,Bosque,31.902212,-97.689384,1,Texas
TX,Bowie,33.415756,-94.55761,26,Texas
TX,Brazoria,29.482504,-95.401306,547,Texas
TX,Brazos,30.673273,-96.365814,24,Texas
TX,Brooks,26.890118,-98.136299,1,Texas
TX,Burleson,30.432329,-96.753548,3,Texas
TX,Burnet,30.753153,-98.224159,37,Texas
TX,Caldwell,30.004301,-97.686211,75,Texas
TX,Calhoun,28.64277,-96.458222,3,Texas
TX,Callahan,32.376335,-99.169998,12,Texas
TX,Cameron,26.165262,-97.689484,35,Texas
TX,Carson,35.449695,-101.143029,3,Texas
TX,Cass,33.00567,-94.35879,5,Texas
TX,Chambers,29.82721,-94.39557,40,Texas
TX,Cherokee,31.863485,-95.201736,6,Texas
TX,Childress,34.509922,-100.389801,1,Texas
TX,Clay,33.796638,-98.187531,10,Texas
TX,Coleman,31.82197,-99.42189,3,Texas
TX,Collin,33.0037,-96.697949,2257,Texas
TX,Colorado,29.692896,-96.553352,25,Texas
TX,Comal,29.674261,-98.154816,258,Texas
TX,Comanche,32.110221,-98.533992,9,Texas
TX,Concho,31.21633,-99.84566,4,Texas
TX,Cooke,33.64191,-97.15566,10,Texas
TX,Coryell,31.141617,-97.895226,2,Texas
TX,Crane,31.278086,-102.343285,3,Texas
TX,Crockett,30.715412,-101.800751,3,Texas
TX,Crosby,33.6744,-101.400318,2,Texas
TX,Culberson,31.03715,-104.86737,15,Texas
TX,Dallam,36.196941,-102.301628,4,Texas
TX,Dallas,32.86693,-96.66617,57241,Texas
TX,Dawson,32.807148,-101.917328,2,Texas
TX,DeWitt,29.098217,-97.289536,3,Texas
TX,Deaf Smith,35.181629,-103.034248,1,Texas
TX,Delta,33.375957,-95.685341,1,Texas
TX,Denton,33.18652,-97.108223,2033,Texas
TX,Dickens,33.649159999999995,-100.84146,1,Texas
TX,Dimmit,28.44234,-99.760638,3,Texas
TX,Donley,34.833574,-100.62105,4,Texas
TX,Eastland,32.401070000000004,-98.790154,10,Texas
TX,Ector,31.805602,-102.442574,26,Texas
TX,Edwards,29.842901,-100.112318,2,Texas
TX,El Paso,31.759741,-106.484001,7809,Texas
TX,Ellis,32.497440000000005,-96.823044,407,Texas
TX,Erath,32.090868,-98.335136,8,Texas
TX,Falls,31.279652,-97.259666,6,Texas
TX,Fannin,33.605213,-96.256996,2,Texas
TX,Fayette,30.065913,-96.695561,17,Texas
TX,Fisher,32.755852000000004,-100.221306,1,Texas
TX,Fort Bend,29.625639000000003,-95.605909,997,Texas
TX,Franklin,33.16168,-95.18047,2,Texas
TX,Freestone,31.59757,-96.154312,24,Texas
TX,Frio,28.694071,-99.168091,5,Texas
TX,Gaines,32.570786,-102.538757,1,Texas
TX,Galveston,29.36775,-94.7595,519,Texas
TX,Garza,33.249086,-101.4637,4,Texas
TX,Gillespie,30.239738,-98.840096,7,Texas
TX,Glasscock,31.888968,-101.709846,3,Texas
TX,Goliad,28.815075,-97.406273,8,Texas
TX,Gonzales,29.670065,-97.294838,23,Texas
TX,Gray,35.233711,-100.609512,1,Texas
TX,Grayson,33.529022,-96.611992,47,Texas
TX,Gregg,32.546822,-94.72744,84,Texas
TX,Grimes,30.388399,-96.068253,11,Texas
TX,Guadalupe,29.61058,-98.26533,173,Texas
TX,Hale,34.244686,-101.70887,9,Texas
TX,Hamilton,31.703518,-98.116076,1,Texas
TX,Hardeman,34.316928999999995,-99.825211,1,Texas
TX,Hardin,30.182240000000004,-94.18663,4,Texas
TX,Harris,29.723339000000003,-95.497337,73032,Texas
TX,Harrison,32.465424,-94.051857,29,Texas
TX,Hartley,35.68375,-102.32964,3,Texas
TX,Haskell,33.347813,-99.665802,1,Texas
TX,Hays,29.97614,-97.87431,506,Texas
TX,Henderson,32.316601,-96.112221,2,Texas
TX,Hidalgo,26.362885,-98.332703,141,Texas
TX,Hill,32.169746,-97.131859,45,Texas
TX,Hockley,33.594028,-102.367538,2,Texas
TX,Hood,32.32124,-97.87022,7,Texas
TX,Hopkins,33.155102,-95.426239,4,Texas
TX,Houston,31.368602000000003,-95.383363,17,Texas
TX,Howard,32.265159999999995,-101.42926,25,Texas
TX,Hudspeth,31.05407,-104.948761,15,Texas
TX,Hunt,33.133236,-96.056145,43,Texas
TX,Hutchinson,35.659296000000005,-101.408947,5,Texas
TX,Jack,33.264221,-98.384972,1,Texas
TX,Jackson,28.985,-96.65459,2,Texas
TX,Jasper,30.356369,-94.080209,3,Texas
TX,Jeff Davis,31.06282,-104.18008,1,Texas
TX,Jefferson,30.080162,-94.404541,69,Texas
TX,Jim Hogg,27.298309000000003,-98.663071,1,Texas
TX,Jim Wells,27.814513,-98.083504,6,Texas
TX,Johnson,32.578182,-97.312447,130,Texas
TX,Kaufman,32.76764,-96.48652,268,Texas
TX,Kendall,29.754204,-98.704758,21,Texas
TX,Kent,33.203324,-100.746089,2,Texas
TX,Kerr,29.98715,-98.92078,12,Texas
TX,Kimble,30.647671000000003,-99.784332,23,Texas
TX,Kinney,29.084387,-100.643059,2,Texas
TX,Kleberg,27.49752,-97.851021,1,Texas
TX,Knox,33.420139,-99.819132,2,Texas
TX,La Salle,28.422041,-99.250778,31,Texas
TX,Lamar,33.777604,-95.535351,3,Texas
TX,Lamb,33.827569,-102.194129,7,Texas
TX,Lee,30.184307,-96.945526,8,Texas
TX,Leon,31.258184000000004,-95.988136,18,Texas
TX,Liberty,30.058687,-94.800797,13,Texas
TX,Limestone,31.409826,-96.570648,2,Texas
TX,Live Oak,28.517839,-98.18544,2,Texas
TX,Llano,30.860735,-98.83075,4,Texas
TX,Lubbock,33.52737,-101.84424,22,Texas
TX,Lynn,33.092731,-101.806641,1,Texas
TX,Madison,31.092415000000003,-95.960892,7,Texas
TX,Marion,32.732151,-94.352144,6,Texas
TX,Martin,32.116314,-101.829178,15,Texas
TX,Mason,30.761536,-99.34837,2,Texas
TX,Maverick,28.969681,-100.630607,6,Texas
TX,McLennan,31.640079,-97.096222,186,Texas
TX,McMullen,28.496742,-98.801025,1,Texas
TX,Mclennan,31.558086,-97.109024,13,Texas
TX,Medina,29.363335,-98.812978,9,Texas
TX,Menard,30.93967,-99.7825,1,Texas
TX,Midland,31.976128000000003,-102.05748,30,Texas
TX,Milam,30.663392,-96.981776,8,Texas
TX,Mills,31.33526,-98.496473,5,Texas
TX,Mitchell,32.411812,-100.859169,13,Texas
TX,Montague,33.699272,-97.527802,13,Texas
TX,Montgomery,30.069942,-95.24704,1095,Texas
TX,Morris,33.210812,-94.672234,15,Texas
TX,Nacogdoches,31.556664,-94.469067,12,Texas
TX,Navarro,32.013332,-96.435916,36,Texas
TX,Nolan,32.440418,-100.51281,34,Texas
TX,Nueces,27.712290000000003,-97.404465,33,Texas
TX,Oldham,35.22627,-102.33243,2,Texas
TX,Orange,30.129656,-93.958389,28,Texas
TX,Palo Pinto,32.91958,-98.32065,12,Texas
TX,Panola,32.265888000000004,-94.350502,4,Texas
TX,Parker,32.72786,-97.59022,168,Texas
TX,Parmer,34.395729,-103.034393,1,Texas
TX,Pecos,30.89535,-102.366531,33,Texas
TX,Polk,30.628953000000003,-94.947075,13,Texas
TX,Potter,35.24258,-101.935736,30,Texas
TX,Rains,32.884239,-95.777527,1,Texas
TX,Randall,35.169243,-101.865517,9,Texas
TX,Real,29.674231,-100.009911,1,Texas
TX,Red River,33.614597,-95.049629,2,Texas
TX,Reeves,31.822613,-104.008705,33,Texas
TX,Robertson,30.76932,-96.486023,10,Texas
TX,Rockwall,32.897427,-96.468903,517,Texas
TX,Rusk,32.01627,-94.619377,1,Texas
TX,Sabine,31.340102,-93.862373,2,Texas
TX,San Augustine,31.520769,-94.216248,1,Texas
TX,San Jacinto,30.506955,-94.988111,11,Texas
TX,San Patricio,27.989348,-97.54831,10,Texas
TX,Scurry,32.704189,-100.848267,2,Texas
TX,Shelby,31.948847,-94.243828,3,Texas
TX,Sherman,36.320554,-102.092663,2,Texas
TX,Smith,32.333114,-95.321859,947,Texas
TX,Somervell,32.227715,-97.749168,2,Texas
TX,Starr,26.7155,-98.525932,7,Texas
TX,Stephens,32.721237,-98.685097,1,Texas
TX,Sutton,30.631737,-100.865005,3,Texas
TX,Tarrant,32.7584,-97.25763,13334,Texas
TX,Taylor,32.475029,-99.998459,33,Texas
TX,Terrell,30.07435,-102.34476,7,Texas
TX,Titus,33.16811,-95.004883,20,Texas
TX,Tom Green,31.465,-100.471748,8,Texas
TX,Travis,30.426109000000004,-97.753906,42316,Texas
TX,Trinity,31.05319,-95.122194,10,Texas
TX,Tyler,30.661108,-94.389482,6,Texas
TX,Upshur,32.809139,-94.952797,4,Texas
TX,Upton,31.130228,-102.230476,1,Texas
TX,Uvalde,29.40596,-100.00455,8,Texas
TX,Val Verde,29.36965,-100.856003,2,Texas
TX,Van Zandt,32.650723,-96.075821,15,Texas
TX,Victoria,28.873590000000004,-96.849122,19,Texas
TX,Walker,30.525270000000003,-95.32929,35,Texas
TX,Waller,29.7823,-95.98755,165,Texas
TX,Ward,31.590969,-102.862373,11,Texas
TX,Washington,30.16712,-96.396141,1,Texas
TX,Webb,27.500139,-99.470108,26,Texas
TX,Wharton,29.265148,-96.157514,16,Texas
TX,Wheeler,35.226620000000004,-100.13735,4,Texas
TX,Wichita,33.923618,-98.503296,914,Texas
TX,Wilbarger,34.081902,-99.034874,6,Texas
TX,Willacy,26.456236,-97.953918,3,Texas
TX,Williamson,30.48082,-97.673523,2390,Texas
TX,Wilson,29.37441,-97.95653,1,Texas
TX,Winkler,31.872225,-102.979469,4,Texas
TX,Wise,33.194584000000006,-97.548991,8,Texas
TX,Wood,32.956692,-95.281326,3,Texas
TX,Yoakum,33.138755,-102.818728,7,Texas
TX,Young,33.195040000000006,-98.739832,3,Texas
UT,Beaver,38.4973,-113.48944,268,Utah
UT,Box Elder,41.882321000000005,-112.481903,1315,Utah
UT,Cache,41.881964,-111.820323,85,Utah
UT,Carbon,39.586881,-110.812599,363,Utah
UT,Daggett,40.994214,-109.433833,57,Utah
UT,Davis,40.831848,-111.916862,4217,Utah
UT,Duchesne,40.180002,-110.610196,264,Utah
UT,Emery,39.229031,-111.019897,353,Utah
UT,Garfield,38.12894,-112.32178,255,Utah
UT,Grand,39.07415,-109.23539,323,Utah
UT,Iron,37.966640000000005,-112.47227,952,Utah
UT,Juab,39.66687,-112.054604,523,Utah
UT,Kane,37.23915,-112.83237,152,Utah
UT,Millard,38.616364,-112.609573,529,Utah
UT,Morgan,41.055333000000005,-111.692875,484,Utah
UT,Piute,38.229443,-111.995949,39,Utah
UT,Rich,41.482221,-111.376756,9,Utah
UT,Salt Lake,40.69675,-111.94854,20709,Utah
UT,San Juan,38.398527,-109.449418,388,Utah
UT,Sanpete,39.774311,-111.489059,305,Utah
UT,Sevier,38.655102,-111.832084,604,Utah
UT,Summit,40.9859,-111.41133899999998,1494,Utah
UT,Tooele,40.685612,-112.270645,1401,Utah
UT,Uintah,40.12812,-109.663773,250,Utah
UT,Utah,40.37692,-111.823003,5288,Utah
UT,Wasatch,40.399971,-111.536049,1215,Utah
UT,Washington,37.09779,-113.12448,1119,Utah
UT,Wayne,38.286405,-111.395519,91,Utah
UT,Weber,41.144985,-111.919128,3845,Utah
VA,Accomack,37.94603,-75.54032099999999,96,Virginia
VA,Albemarle,38.029961,-78.593727,1199,Virginia
VA,Alexandria,38.794235,-77.054161,1419,Virginia
VA,Alexandria City,38.813026,-77.139725,22,Virginia
VA,Alleghany,37.800026,-79.73304499999999,157,Virginia
VA,Amelia,37.339581,-77.995071,133,Virginia
VA,Amherst,37.441608,-79.119926,112,Virginia
VA,Appomattox,37.321201,-78.714348,59,Virginia
VA,Arlington,38.85122,-77.07574,2354,Virginia
VA,Augusta,38.105228,-79.05986800000001,1288,Virginia
VA,Bath,37.99434,-79.61773000000001,18,Virginia
VA,Bedford,37.261709,-79.550939,31,Virginia
VA,Bedford County,37.37048,-79.30235,221,Virginia
VA,Bland,37.118623,-81.122509,155,Virginia
VA,Botetourt,37.40691,-79.913933,750,Virginia
VA,Bristol,36.60297,-82.231041,101,Virginia
VA,Brunswick,36.902463,-77.791439,307,Virginia
VA,Buchanan,37.099758,-82.136078,39,Virginia
VA,Buckingham,37.556197,-78.584913,60,Virginia
VA,Buena Vista,37.743908000000005,-79.338356,4,Virginia
VA,Buena Vista City,37.743925,-79.338548,1,Virginia
VA,Campbell,37.34211,-79.235945,236,Virginia
VA,Caroline,38.06966,-77.35716,599,Virginia
VA,Carroll,36.66982,-80.708903,402,Virginia
VA,Charles City,37.369431,-76.98954,55,Virginia
VA,Charlotte,37.060863,-78.602711,63,Virginia
VA,Charlottesville,38.036716,-78.503311,55,Virginia
VA,Charlottesville City,37.976013,-78.51195899999999,8,Virginia
VA,Chesapeake,36.758495,-76.30364399999999,1952,Virginia
VA,Chesapeake City,36.774495,-76.45059599999999,4,Virginia
VA,Chesterfield,37.34535,-77.339744,6295,Virginia
VA,Clarke,39.044301,-78.002738,118,Virginia
VA,Colonial Heights,37.25351,-77.395844,224,Virginia
VA,Colonial Heights City,37.309998,-77.39226500000001,13,Virginia
VA,Covington,37.77343,-79.99315,24,Virginia
VA,Covington City,37.773456,-79.945044,7,Virginia
VA,Craig,37.552674,-80.054172,5,Virginia
VA,Culpeper,38.514107,-77.85185600000001,199,Virginia
VA,Cumberland,37.4842,-78.169761,27,Virginia
VA,Danville,36.58773,-79.35785,9,Virginia
VA,Danville City,36.601936,-79.41420500000001,7,Virginia
VA,Dickenson,37.17802,-82.36574,15,Virginia
VA,Dinwiddie,37.182723,-77.492719,561,Virginia
VA,Emporia,36.703362,-77.54888199999999,58,Virginia
VA,Essex,37.803543,-76.776318,80,Virginia
VA,Fairfax,38.88224,-77.400513,619,Virginia
VA,Fairfax City,38.8582,-77.30744,119,Virginia
VA,Fairfax County,38.80037,-77.11725,13753,Virginia
VA,Falls Church,38.885618,-77.164725,4,Virginia
VA,Falls Church City,38.874763,-77.159088,4,Virginia
VA,Fauquier,38.6041,-77.72015,778,Virginia
VA,Floyd,37.012901,-80.202347,20,Virginia
